"","user_rating_ver","size_bytes","price","price_degree","avg_rating_count_ver","rating_count_ver","sup_devices_num","cont_rating","ipad_sc_urls_num","lang_num","vpp_lic","cont_rating_degree"
"307",4,157625344,0,"Low",0.621621621621622,23,37,17,4,30,TRUE,"High"
"308",4,75612160,1.99,"Low",4,152,38,4,5,3,TRUE,"Low"
"309",5,68153344,0,"Low",35.8108108108108,1325,37,4,4,1,TRUE,"Low"
"310",4.5,84469760,2.99,"Low",0.216216216216216,8,37,12,1,31,TRUE,"Middle"
"311",5,100368384,3.99,"Low",0.783783783783784,29,37,4,5,29,TRUE,"Low"
"312",4,7344128,1.99,"Low",0.825,33,40,4,0,1,FALSE,"Low"
"313",3,25097281,1.99,"Low",1.25,50,40,9,0,34,TRUE,"Middle"
"314",4.5,43439104,0,"Low",0.621621621621622,23,37,12,5,10,TRUE,"Middle"
"315",4,83851264,3.99,"Low",7.35135135135135,272,37,12,0,2,TRUE,"Middle"
"316",4.5,118980608,0,"Low",8.2972972972973,307,37,12,3,1,TRUE,"Middle"
"317",4.5,76394496,4.99,"Low",11.4186046511628,491,43,4,5,1,TRUE,"Low"
"318",4.5,127382528,0,"Low",24.7027027027027,914,37,12,4,10,TRUE,"Middle"
"319",5,48819200,4.99,"Low",0.0263157894736842,1,38,12,5,5,TRUE,"Middle"
"320",0,30977024,0.99,"Low",0,0,37,4,5,1,TRUE,"Low"
"321",2,8073209,1.99,"Low",1.53191489361702,72,47,4,0,1,TRUE,"Low"
"322",3,15676416,2.99,"Low",0.27027027027027,10,37,9,5,1,TRUE,"Middle"
"323",2.5,81876992,0,"Low",0.567567567567568,21,37,4,5,2,TRUE,"Low"
"324",3,48700821,0.99,"Low",30.8510638297872,1450,47,12,0,1,TRUE,"Middle"
"325",4,581353472,4.99,"Low",18.775,751,40,17,0,3,TRUE,"High"
"326",4.5,9906176,0.99,"Low",0.135135135135135,5,37,4,0,1,TRUE,"Low"
"327",3.5,114843648,7.99,"Normal",1.97368421052632,75,38,9,3,8,TRUE,"Middle"
"328",2.5,199450624,7.99,"Normal",1.44736842105263,55,38,9,5,6,TRUE,"Middle"
"329",4.5,529755136,4.99,"Low",0.3,12,40,12,5,1,TRUE,"Middle"
"330",4.5,70516736,0,"Low",0.351351351351351,13,37,9,5,23,TRUE,"Middle"
"331",0,147066880,7.99,"Normal",0,0,40,4,5,1,TRUE,"Low"
"332",5,90241024,1.99,"Low",0.135135135135135,5,37,4,5,1,TRUE,"Low"
"333",3,174268416,1.99,"Low",0.0540540540540541,2,37,4,5,1,TRUE,"Low"
"334",0,187040768,0,"Low",0,0,37,17,0,1,TRUE,"High"
"335",3,151864320,0,"Low",6.16216216216216,228,37,12,0,14,FALSE,"Middle"
"336",5,4466688,1.99,"Low",2.7027027027027,100,37,4,5,4,TRUE,"Low"
"337",5,35478528,4.99,"Low",0.567567567567568,21,37,4,3,10,TRUE,"Low"
"338",4.5,31869952,0,"Low",6.2972972972973,233,37,4,4,1,TRUE,"Low"
"339",4.5,21771264,1.99,"Low",3.89473684210526,148,38,12,5,14,TRUE,"Middle"
"340",4.5,103049216,2.99,"Low",6.75675675675676,250,37,4,0,6,TRUE,"Low"
"341",4.5,40586240,0.99,"Low",0.394736842105263,15,38,4,0,30,TRUE,"Low"
"342",4,220397568,1.99,"Low",4.70833333333333,113,24,4,5,22,TRUE,"Low"
"343",4,69057536,0,"Low",13.2972972972973,492,37,4,5,1,TRUE,"Low"
"344",4.5,101943296,0,"Low",254.552631578947,9673,38,4,4,11,TRUE,"Low"
"345",4,122235904,9.99,"Normal",3.86486486486486,143,37,4,5,14,TRUE,"Low"
"346",4.5,151954432,1.99,"Low",4.65789473684211,177,38,4,5,1,TRUE,"Low"
"347",2.5,138047488,3.99,"Low",0.135135135135135,5,37,4,5,1,TRUE,"Low"
"348",2.5,105982976,0,"Low",1.54054054054054,57,37,4,4,1,TRUE,"Low"
"349",4,104590336,1.99,"Low",3.47368421052632,132,38,4,5,13,TRUE,"Low"
"350",4,32051200,3.99,"Low",18.6666666666667,448,24,12,5,1,TRUE,"Middle"
"351",4,225859584,0.99,"Low",20.9583333333333,503,24,9,5,5,TRUE,"Middle"
"352",3.5,229992448,9.99,"Normal",4.75,114,24,4,5,6,TRUE,"Low"
"353",3.5,32604160,8.99,"Normal",2.16666666666667,52,24,4,5,1,TRUE,"Low"
"354",3.5,22948864,4.99,"Low",0.540540540540541,20,37,4,1,1,TRUE,"Low"
"355",4.5,35422208,2.99,"Low",14.9,596,40,4,5,1,TRUE,"Low"
"356",3.5,32083968,3.99,"Low",0.333333333333333,8,24,12,5,1,TRUE,"Middle"
"357",5,150221824,4.99,"Low",2.5,60,24,4,5,12,TRUE,"Low"
"358",4.5,30270464,0.99,"Low",0.0810810810810811,3,37,4,2,4,TRUE,"Low"
"359",3,125016064,0,"Low",3.75675675675676,139,37,4,5,20,TRUE,"Low"
"360",5,35717120,9.99,"Normal",1.5,36,24,4,5,14,TRUE,"Low"
"361",0,31955968,2.99,"Low",0,0,40,12,5,7,TRUE,"Middle"
"362",2.5,44099584,9.99,"Normal",0.333333333333333,8,24,4,5,1,TRUE,"Low"
"363",5,34310144,4.99,"Low",20.8846153846154,543,26,4,5,1,TRUE,"Low"
"364",4,35602607,4.99,"Low",148.461538461538,3860,26,17,4,1,TRUE,"High"
"365",4.5,234123264,1.99,"Low",7.61538461538461,198,26,9,5,6,TRUE,"Middle"
"366",5,133874688,0,"Low",0.027027027027027,1,37,4,0,3,TRUE,"Low"
"367",3.5,85724160,0,"Low",12.1351351351351,449,37,12,5,1,FALSE,"Middle"
"368",5,219693056,3.99,"Low",0.958333333333333,23,24,9,5,1,TRUE,"Middle"
"369",4,176164864,0,"Low",4.75,114,24,4,5,10,TRUE,"Low"
"370",4.5,59101184,0,"Low",1069.33333333333,25664,24,4,4,1,TRUE,"Low"
"371",3.5,10907191,1.99,"Low",1.46153846153846,38,26,12,3,1,TRUE,"Middle"
"372",4.5,4177920,3.99,"Low",19.2558139534884,828,43,4,5,1,TRUE,"Low"
"373",4.5,62978048,9.99,"Normal",3.21621621621622,119,37,4,5,11,TRUE,"Low"
"374",2,66138112,1.99,"Low",5.5,209,38,4,5,1,TRUE,"Low"
"375",4,68073472,5.99,"Normal",0.135135135135135,5,37,4,5,7,TRUE,"Low"
"376",4.5,165748736,0,"Low",424,10176,24,4,5,9,TRUE,"Low"
"377",4.5,33857536,4.99,"Low",0.333333333333333,8,24,4,5,1,TRUE,"Low"
"378",4.5,22763520,0.99,"Low",1.91891891891892,71,37,9,4,1,TRUE,"Middle"
"379",4.5,107259904,0,"Low",8.75675675675676,324,37,17,5,9,TRUE,"High"
"380",4.5,73224192,1.99,"Low",0.307692307692308,8,26,4,5,1,TRUE,"Low"
"381",4.5,45182976,0,"Low",0.648648648648649,24,37,4,5,2,TRUE,"Low"
"382",0,16292864,0,"Low",0,0,37,12,1,9,TRUE,"Middle"
"383",4.5,24851456,0.99,"Low",0.666666666666667,16,24,4,0,7,TRUE,"Low"
"384",4,58463232,8.99,"Normal",0.135135135135135,5,37,4,5,1,TRUE,"Low"
"385",5,71002112,0,"Low",427.975,17119,40,4,5,7,TRUE,"Low"
"386",4,112609280,0,"Low",1.32432432432432,49,37,4,5,6,TRUE,"Low"
"387",4,149536768,4.99,"Low",0.378378378378378,14,37,4,0,15,TRUE,"Low"
"388",4.5,39844864,0,"Low",73.5405405405405,2721,37,4,5,18,TRUE,"Low"
"389",4.5,105609216,0,"Low",10.1081081081081,374,37,4,5,40,TRUE,"Low"
"390",4,14160896,0.99,"Low",0.25,10,40,4,0,1,TRUE,"Low"
"391",4.5,112515072,0,"Low",11.2162162162162,415,37,4,0,6,TRUE,"Low"
"392",3,64705536,0,"Low",10.6486486486486,394,37,4,5,1,FALSE,"Low"
"393",5,37161984,4.99,"Low",1.04166666666667,25,24,4,5,1,FALSE,"Low"
"394",4,54776832,0,"Low",2.84210526315789,108,38,12,0,29,TRUE,"Middle"
"395",2,283852800,0,"Low",4.05405405405405,150,37,4,4,41,TRUE,"Low"
"396",0,101923840,0,"Low",0,0,37,4,5,2,TRUE,"Low"
"397",0,40479744,6.99,"Normal",0,0,24,17,5,3,TRUE,"High"
"398",4.5,10612736,2.99,"Low",14.875,357,24,4,5,1,TRUE,"Low"
"399",0,94592000,0,"Low",0,0,37,4,5,1,TRUE,"Low"
"400",5,33213440,9.99,"Normal",1.43243243243243,53,37,4,4,5,TRUE,"Low"
"401",4.5,37140480,3.99,"Low",1.54054054054054,57,37,4,5,1,TRUE,"Low"
"402",4.5,144180224,0.99,"Low",0.225,9,40,17,5,1,TRUE,"High"
"403",1,7689537,0,"Low",5,215,43,4,0,1,TRUE,"Low"
"404",5,119812096,0,"Low",0.5,19,38,17,0,1,TRUE,"High"
"405",4.5,25137152,1.99,"Low",4.86046511627907,209,43,9,5,1,TRUE,"Middle"
"406",4.5,65074176,0,"Low",0.184210526315789,7,38,4,0,1,TRUE,"Low"
"407",4.5,34950144,0,"Low",131.958333333333,3167,24,4,5,1,TRUE,"Low"
"408",4.5,19054592,1.99,"Low",0.447368421052632,17,38,4,3,3,TRUE,"Low"
"409",1,83575808,0,"Low",0.027027027027027,1,37,4,3,1,TRUE,"Low"
"410",4.5,14602240,2.99,"Low",10.3255813953488,444,43,4,5,1,TRUE,"Low"
"411",5,61595648,4.99,"Low",11.9,476,40,4,5,7,TRUE,"Low"
"412",4.5,134848512,0,"Low",1.78378378378378,66,37,17,5,18,TRUE,"High"
"413",3.5,133956608,0,"Low",3.86486486486486,143,37,17,0,18,TRUE,"High"
"414",4,17613824,0,"Low",0.846153846153846,22,26,12,5,1,TRUE,"Middle"
"415",4.5,35975168,1.99,"Low",23.95,958,40,4,5,1,TRUE,"Low"
"416",4.5,127020032,4.99,"Low",1.66666666666667,40,24,17,5,29,TRUE,"High"
"417",4,27962368,1.99,"Low",1.45945945945946,54,37,4,0,14,TRUE,"Low"
"418",4.5,14824448,1.99,"Low",5.95,238,40,4,3,1,TRUE,"Low"
"419",0,83899392,0.99,"Low",0,0,38,4,0,3,TRUE,"Low"
"420",4.5,19371008,24.99,"High",0.324324324324324,12,37,4,5,1,TRUE,"Low"
"421",4.5,59475968,2.99,"Low",1.08333333333333,26,24,4,5,13,TRUE,"Low"
"422",4.5,80203776,3.99,"Low",0.315789473684211,12,38,12,5,1,TRUE,"Middle"
"423",4.5,227403527,0.99,"Low",22.2888888888889,1003,45,12,5,1,TRUE,"Middle"
"424",3.5,75254654,2.99,"Low",30.3829787234043,1428,47,9,0,1,TRUE,"Middle"
"425",1.5,23879680,0,"Low",1.79166666666667,43,24,17,5,1,TRUE,"High"
"426",3,4893696,4.99,"Low",0.0540540540540541,2,37,4,5,1,TRUE,"Low"
"427",4,109620224,9.99,"Normal",0.405405405405405,15,37,4,5,11,TRUE,"Low"
"428",5,18752512,1.99,"Low",1.70833333333333,41,24,4,5,1,TRUE,"Low"
"429",4.5,52117504,0.99,"Low",26.5348837209302,1141,43,9,5,1,TRUE,"Middle"
"430",2.5,31358976,0,"Low",0.189189189189189,7,37,17,0,25,TRUE,"High"
"431",4.5,359192576,9.99,"Normal",2.39473684210526,91,38,4,5,2,TRUE,"Low"
"432",3.5,70782976,0,"Low",5.05405405405405,187,37,4,5,21,TRUE,"Low"
"433",3.5,84056064,0,"Low",4.02702702702703,149,37,12,5,22,TRUE,"Middle"
"434",5,124090368,0,"Low",0.0540540540540541,2,37,4,4,3,TRUE,"Low"
"435",0,137866240,0,"Low",0,0,37,4,5,1,TRUE,"Low"
"436",4,121715712,1.99,"Low",1.6,64,40,12,0,13,TRUE,"Middle"
"437",4.5,304654336,2.99,"Low",5.02702702702703,186,37,12,5,4,TRUE,"Middle"
"438",1.5,51179520,0,"Low",65.625,2625,40,4,5,14,TRUE,"Low"
"439",4.5,60380160,1.99,"Low",0.0540540540540541,2,37,4,5,1,TRUE,"Low"
"440",2,99568640,0,"Low",34.1621621621622,1264,37,12,5,2,TRUE,"Middle"
"441",0,61272064,3.99,"Low",0,0,24,4,5,2,TRUE,"Low"
"442",0,41207059,0,"Low",0,0,39,4,5,1,TRUE,"Low"
"443",3.5,7954432,1.99,"Low",5.07894736842105,193,38,4,5,3,TRUE,"Low"
"444",4.5,7876608,0,"Low",11.3684210526316,432,38,12,5,1,TRUE,"Middle"
"445",4,99558400,0.99,"Low",0.27027027027027,10,37,4,5,1,TRUE,"Low"
"446",4,16857290,1.99,"Low",8.65384615384615,225,26,9,5,1,TRUE,"Middle"
"447",4,111196160,9.99,"Normal",0.0540540540540541,2,37,4,0,5,TRUE,"Low"
"448",5,36705280,2.99,"Low",1.81081081081081,67,37,4,5,1,TRUE,"Low"
"449",3.5,79312792,6.99,"Normal",36.5769230769231,951,26,4,5,1,TRUE,"Low"
"450",0,127939584,0,"Low",0,0,37,4,4,4,TRUE,"Low"
"451",0,44349440,2.99,"Low",0,0,37,4,4,3,TRUE,"Low"
"452",0,1178477568,0.99,"Low",0,0,38,4,5,10,TRUE,"Low"
"453",0,24444928,3.99,"Low",0,0,37,4,0,1,TRUE,"Low"
"454",5,41772032,4.99,"Low",0.25,6,24,4,5,9,TRUE,"Low"
"455",0,144488448,0,"Low",0,0,37,17,5,1,TRUE,"High"
"456",4.5,81558528,0,"Low",47.9459459459459,1774,37,4,5,5,TRUE,"Low"
"457",4,169009152,2.99,"Low",1.91891891891892,71,37,4,4,11,TRUE,"Low"
"458",4.5,62373888,0.99,"Low",8.86046511627907,381,43,4,5,1,TRUE,"Low"
"459",4,75417600,0,"Low",2.125,51,24,4,5,13,TRUE,"Low"
"460",4.5,175157248,4.99,"Low",0.315789473684211,12,38,4,5,1,TRUE,"Low"
"461",3.5,28118016,4.99,"Low",1.70833333333333,41,24,17,5,2,TRUE,"High"
"462",4.5,15759360,0.99,"Low",1.85,74,40,4,3,1,TRUE,"Low"
"463",4.5,109270016,0,"Low",43.1891891891892,1598,37,12,4,9,TRUE,"Middle"
"464",4.5,59411456,0,"Low",0.108108108108108,4,37,4,5,1,TRUE,"Low"
"465",4.5,138755072,0,"Low",0.432432432432432,16,37,4,5,5,TRUE,"Low"
"466",4.5,81845248,1.99,"Low",0.486486486486487,18,37,4,0,29,TRUE,"Low"
"467",4.5,132377600,2.99,"Low",7.05,282,40,4,5,1,TRUE,"Low"
"468",4.5,42027008,0,"Low",25.25,1010,40,4,0,22,TRUE,"Low"
"469",0,191410176,4.99,"Low",0,0,38,4,5,1,TRUE,"Low"
"470",0,81773568,0,"Low",0,0,37,4,4,12,TRUE,"Low"
"471",4.5,113814528,0,"Low",0.486486486486487,18,37,12,5,13,TRUE,"Middle"
"472",2.5,27815936,1.99,"Low",0.558139534883721,24,43,4,0,7,TRUE,"Low"
"473",0,44402688,3.99,"Low",0,0,37,17,0,1,TRUE,"High"
"474",0,226406400,0,"Low",0,0,38,17,0,1,TRUE,"High"
"475",4.5,113119232,0,"Low",4.67567567567568,173,37,4,5,1,TRUE,"Low"
"476",5,55986176,4.99,"Low",0.458333333333333,11,24,4,5,11,TRUE,"Low"
"477",5,63022080,0,"Low",0.0810810810810811,3,37,4,4,1,TRUE,"Low"
"478",4.5,129657856,0,"Low",5.56756756756757,206,37,4,5,32,TRUE,"Low"
"479",5,33989632,2.99,"Low",0.621621621621622,23,37,4,0,9,TRUE,"Low"
"480",5,74822656,0,"Low",793.594594594595,29363,37,4,4,2,TRUE,"Low"
"481",4,3462144,0.99,"Low",0.675675675675676,25,37,4,5,9,TRUE,"Low"
"482",4.5,3462266,0.99,"Low",41.3023255813954,1776,43,4,0,1,TRUE,"Low"
"483",4,51794944,0.99,"Low",0.9,36,40,4,5,7,TRUE,"Low"
"484",4.5,154507264,0,"Low",2.16216216216216,80,37,4,0,13,TRUE,"Low"
"485",5,72586240,0.99,"Low",0.135135135135135,5,37,4,5,1,TRUE,"Low"
"486",5,184689664,0,"Low",0.157894736842105,6,38,17,0,2,TRUE,"High"
"487",4.5,19534848,0.99,"Low",0.432432432432432,16,37,4,5,1,TRUE,"Low"
"488",0,65892352,0,"Low",0,0,37,4,0,1,TRUE,"Low"
"489",4.5,108836864,3.99,"Low",2.18918918918919,81,37,4,0,1,TRUE,"Low"
"490",0,89219072,0,"Low",0,0,37,17,0,2,TRUE,"High"
"491",0,83138560,0,"Low",0,0,37,4,0,1,TRUE,"Low"
"492",3,104387584,0,"Low",12.2083333333333,293,24,4,4,3,TRUE,"Low"
"493",4.5,77139968,0.99,"Low",0.162790697674419,7,43,4,5,5,TRUE,"Low"
"494",2.5,28566528,0.99,"Low",0.5,20,40,4,5,1,TRUE,"Low"
"495",3.5,7990272,0,"Low",0.216216216216216,8,37,12,5,1,TRUE,"Middle"
"496",1.5,122979328,0,"Low",0.405405405405405,15,37,4,5,29,TRUE,"Low"
"497",0,32918528,0,"Low",0,0,37,17,0,1,TRUE,"High"
"498",1,4034560,0,"Low",0.0263157894736842,1,38,4,0,2,TRUE,"Low"
"499",5,624107810,0.99,"Low",4117.44186046512,177050,43,12,5,13,TRUE,"Middle"
"500",4,309673984,0,"Low",0.162162162162162,6,37,4,1,1,TRUE,"Low"
"501",5,123541504,0,"Low",0.027027027027027,1,37,4,5,1,TRUE,"Low"
"502",4.5,27619328,0.99,"Low",10.7674418604651,463,43,4,0,1,TRUE,"Low"
"503",2.5,30441472,0.99,"Low",1.34883720930233,58,43,9,4,1,TRUE,"Middle"
"504",5,100551680,0,"Low",19.0810810810811,706,37,4,5,16,TRUE,"Low"
"505",0,209295360,4.99,"Low",0,0,37,4,5,1,TRUE,"Low"
"506",4.5,270729216,4.99,"Low",0.162162162162162,6,37,4,5,7,TRUE,"Low"
"507",2.5,140803072,0,"Low",5.16216216216216,191,37,4,0,1,TRUE,"Low"
"508",2.5,17235968,0,"Low",5.31578947368421,202,38,4,1,32,TRUE,"Low"
"509",4.5,98450432,0.99,"Low",0.675675675675676,25,37,4,0,14,TRUE,"Low"
"510",4.5,685733888,13.99,"High",5.02702702702703,186,37,12,5,1,TRUE,"Middle"
"511",4.5,64041984,0,"Low",84.027027027027,3109,37,4,5,1,TRUE,"Low"
"512",0,106115072,0,"Low",0,0,38,17,0,1,TRUE,"High"
"513",3.5,444821504,4.99,"Low",15.95,638,40,12,5,10,TRUE,"Middle"
"514",4,106445824,0,"Low",0.0540540540540541,2,37,4,5,32,TRUE,"Low"
"515",5,72941568,0,"Low",0.025,1,40,4,0,1,TRUE,"Low"
"516",0,30711808,0.99,"Low",0,0,40,12,5,1,TRUE,"Middle"
"517",3.5,59248640,0,"Low",0.432432432432432,16,37,17,5,31,TRUE,"High"
"518",5,131428352,0,"Low",0.0540540540540541,2,37,4,1,1,TRUE,"Low"
"519",1,40472576,4.99,"Low",0.0540540540540541,2,37,4,5,5,TRUE,"Low"
"520",4,113954816,0,"Low",34.8378378378378,1289,37,12,0,29,TRUE,"Middle"
"521",3.5,32130048,4.99,"Low",2.51351351351351,93,37,4,5,17,TRUE,"Low"
"522",3.5,35359744,0.99,"Low",0.0810810810810811,3,37,4,3,1,TRUE,"Low"
"523",3.5,812010496,1.99,"Low",11.7083333333333,281,24,4,5,6,TRUE,"Low"
"524",3.5,3700705,0.99,"Low",30.1489361702128,1417,47,4,0,1,TRUE,"Low"
"525",3,92392448,0,"Low",6.66666666666667,160,24,4,4,1,TRUE,"Low"
"526",0,64325632,0,"Low",0,0,24,4,5,3,TRUE,"Low"
"527",4.5,511094784,4.99,"Low",5.83720930232558,251,43,9,5,1,TRUE,"Middle"
"528",4,25960448,4.99,"Low",0.324324324324324,12,37,4,0,6,TRUE,"Low"
"529",2.5,58826752,4.99,"Low",0.0833333333333333,2,24,4,5,7,TRUE,"Low"
"530",3.5,25309184,0,"Low",0.815789473684211,31,38,17,0,31,TRUE,"High"
"531",5,39446528,4.99,"Low",49,1862,38,4,5,3,TRUE,"Low"
"532",0,24419328,0,"Low",0,0,38,4,0,3,TRUE,"Low"
"533",0,209245184,0,"Low",0,0,37,17,0,1,TRUE,"High"
"534",4.5,106458112,0.99,"Low",5.31578947368421,202,38,4,4,1,TRUE,"Low"
"535",1.5,116247552,0,"Low",1.86486486486486,69,37,4,1,1,FALSE,"Low"
"536",4,117406720,9.99,"Normal",0.375,9,24,4,5,7,TRUE,"Low"
"537",4.5,36942848,2.99,"Low",0.324324324324324,12,37,4,4,1,TRUE,"Low"
"538",3.5,56954817,4.99,"Low",2.72340425531915,128,47,4,5,1,TRUE,"Low"
"539",4.5,10432512,4.99,"Low",3.45833333333333,83,24,17,5,16,TRUE,"High"
"540",4.5,29494272,1.99,"Low",2.56756756756757,95,37,4,5,13,TRUE,"Low"
"541",3.5,124710912,2.99,"Low",3.47368421052632,132,38,9,5,1,TRUE,"Middle"
"542",4,46872576,0,"Low",0.7,28,40,4,1,1,TRUE,"Low"
"543",4.5,66864128,0,"Low",7.94594594594595,294,37,4,1,14,TRUE,"Low"
"544",1,154910720,0,"Low",0.027027027027027,1,37,12,0,2,TRUE,"Middle"
"545",4,97562624,0,"Low",102.581395348837,4411,43,4,5,1,TRUE,"Low"
"546",5,70325248,0,"Low",1066.27027027027,39452,37,4,4,1,TRUE,"Low"
"547",4.5,98820096,6.99,"Normal",11.8918918918919,440,37,4,5,9,TRUE,"Low"
"548",5,147001344,0,"Low",8.13513513513514,301,37,4,0,1,TRUE,"Low"
"549",3.5,152671232,2.99,"Low",0.0540540540540541,2,37,17,5,3,TRUE,"High"
"550",0,235160576,0,"Low",0,0,38,17,0,2,TRUE,"High"
"551",4.5,26029056,1.99,"Low",0.0540540540540541,2,37,4,5,1,TRUE,"Low"
"552",4.5,275481600,2.99,"Low",1.42105263157895,54,38,9,5,1,TRUE,"Middle"
"553",4.5,145140736,0,"Low",0.291666666666667,7,24,12,5,1,TRUE,"Middle"
"554",0,3174400,0.99,"Low",0,0,43,4,0,2,TRUE,"Low"
"555",3.5,1269152768,4.99,"Low",0.540540540540541,20,37,4,5,8,TRUE,"Low"
"556",4.5,189514752,4.99,"Low",12.8378378378378,475,37,4,0,31,TRUE,"Low"
"557",0,131723264,0,"Low",0,0,37,17,5,1,TRUE,"High"
"558",3,8069120,1.99,"Low",0.348837209302326,15,43,4,0,1,TRUE,"Low"
"559",4,129167360,0,"Low",6.40540540540541,237,37,12,0,1,TRUE,"Middle"
"560",4.5,53805056,0.99,"Low",9.6,384,40,12,5,1,TRUE,"Middle"
"561",5,39790592,2.99,"Low",0.275,11,40,17,0,11,TRUE,"High"
"562",2,68668416,0,"Low",0.166666666666667,4,24,12,4,1,TRUE,"Middle"
"563",0,88601600,0,"Low",0,0,37,12,0,1,TRUE,"Middle"
"564",4.5,91588608,0,"Low",145.131578947368,5515,38,4,5,3,TRUE,"Low"
"565",5,71177216,2.99,"Low",0.657894736842105,25,38,4,5,11,TRUE,"Low"
"566",4.5,191455232,4.99,"Low",0.289473684210526,11,38,4,5,5,TRUE,"Low"
"567",5,35518464,3.99,"Low",0.027027027027027,1,37,4,5,2,TRUE,"Low"
"568",4,29303808,0.99,"Low",0.405405405405405,15,37,12,5,1,TRUE,"Middle"
"569",4.5,42482779,0.99,"Low",27.4418604651163,1180,43,12,0,1,TRUE,"Middle"
"570",2,92997632,0,"Low",0.72972972972973,27,37,12,5,1,TRUE,"Middle"
"571",4.5,88879104,2.99,"Low",13.1627906976744,566,43,4,5,1,TRUE,"Low"
"572",0,23296000,0,"Low",0,0,37,4,0,1,TRUE,"Low"
"573",4,50085888,0.99,"Low",5.13953488372093,221,43,4,4,1,TRUE,"Low"
"574",4.5,83214336,0.99,"Low",7.6,304,40,4,5,1,TRUE,"Low"
"575",4.5,84945920,0,"Low",46.3157894736842,1760,38,4,5,11,TRUE,"Low"
"576",0,3833856,0,"Low",0,0,43,17,0,1,TRUE,"High"
"577",4.5,710486016,0,"Low",20.0416666666667,481,24,4,5,1,TRUE,"Low"
"578",4,22577152,0.99,"Low",30.6046511627907,1316,43,9,0,1,TRUE,"Middle"
"579",4.5,48590848,0,"Low",1.97297297297297,73,37,4,0,1,TRUE,"Low"
"580",0,160764928,0,"Low",0,0,37,17,0,1,TRUE,"High"
"581",2.5,85515264,0,"Low",0.972972972972973,36,37,17,0,4,TRUE,"High"
"582",4,1319796736,2.99,"Low",2.73684210526316,104,38,12,5,1,TRUE,"Middle"
"583",4,165394432,1.99,"Low",0.189189189189189,7,37,4,5,8,TRUE,"Low"
"584",0,56609792,0,"Low",0,0,37,4,5,2,TRUE,"Low"
"585",4,195406848,2.99,"Low",3.625,145,40,4,5,1,TRUE,"Low"
"586",4.5,136184832,0,"Low",0.945945945945946,35,37,4,5,1,TRUE,"Low"
"587",2.5,114878464,0,"Low",0.108108108108108,4,37,12,0,1,TRUE,"Middle"
"588",4.5,155593728,0,"Low",29.6052631578947,1125,38,4,1,12,TRUE,"Low"
"589",3,251711488,0,"Low",0.0526315789473684,2,38,4,0,1,TRUE,"Low"
"590",0,51665920,4.99,"Low",0,0,38,12,5,5,TRUE,"Middle"
"591",4,34992128,3.99,"Low",2.44444444444444,110,45,4,5,1,TRUE,"Low"
"592",4.5,34405376,6.99,"Normal",0.289473684210526,11,38,4,5,12,TRUE,"Low"
"593",4,59663360,0.99,"Low",5.275,211,40,4,0,1,TRUE,"Low"
"594",2,7497728,0.99,"Low",0.027027027027027,1,37,4,0,1,TRUE,"Low"
"595",5,119131136,4.99,"Low",0.405405405405405,15,37,4,5,1,TRUE,"Low"
"596",0,243776512,0,"Low",0,0,37,4,5,29,TRUE,"Low"
"597",4.5,34397184,5.99,"Normal",6.83333333333333,164,24,4,5,2,TRUE,"Low"
"598",5,83928064,0,"Low",1.51351351351351,56,37,12,5,1,TRUE,"Middle"
"599",4.5,9784320,0,"Low",0.216216216216216,8,37,4,5,1,TRUE,"Low"
"600",4.5,43338752,7.99,"Normal",1.05405405405405,39,37,4,5,10,TRUE,"Low"
"601",4,95949824,0.99,"Low",2.54054054054054,94,37,17,0,32,TRUE,"High"
"602",3.5,410202112,4.99,"Low",12.4324324324324,460,37,4,0,8,TRUE,"Low"
"603",4.5,30382080,2.99,"Low",2.26315789473684,86,38,4,0,11,TRUE,"Low"
"604",4.5,17178624,0.99,"Low",0.0526315789473684,2,38,4,0,2,TRUE,"Low"
"605",4.5,70262784,0,"Low",0.405405405405405,15,37,4,5,1,TRUE,"Low"
"606",5,11911065,0.99,"Low",62.2765957446809,2927,47,9,0,1,FALSE,"Middle"
"607",5,157370368,2.99,"Low",0.0810810810810811,3,37,17,4,30,TRUE,"High"
"608",4,163801088,0,"Low",2.15789473684211,82,38,4,5,13,TRUE,"Low"
"609",4,475697678,4.99,"Low",116.697674418605,5018,43,9,5,1,TRUE,"Middle"
"610",4.5,9458688,1.99,"Low",0.297297297297297,11,37,4,3,1,TRUE,"Low"
"611",4.5,67922944,3.99,"Low",18.8947368421053,718,38,12,5,1,TRUE,"Middle"
"612",3.5,118435840,1.99,"Low",2.27906976744186,98,43,9,5,1,TRUE,"Middle"
"613",0,43611136,0,"Low",0,0,37,4,0,2,TRUE,"Low"
"614",4.5,23447492,2.99,"Low",29.8085106382979,1401,47,4,0,1,TRUE,"Low"
"615",3.5,101873664,0,"Low",2.62162162162162,97,37,9,5,1,TRUE,"Middle"
"616",4.5,93429760,1.99,"Low",6.51351351351351,241,37,4,5,1,TRUE,"Low"
"617",4.5,132141056,0,"Low",1.21621621621622,45,37,4,5,12,TRUE,"Low"
"618",0,38540288,0,"Low",0,0,37,17,0,4,TRUE,"High"
"619",3.5,979909632,4.99,"Low",4.58333333333333,110,24,4,5,8,TRUE,"Low"
"620",4.5,90725376,0,"Low",0.333333333333333,8,24,12,4,1,TRUE,"Middle"
